Z300	O469	-0.004297325382704782
O600	J060	-0.004297751334489544
O345	D259	-0.004302842140334781
B379	9918	-0.004303090273132224
Z710	9764	-0.004304166319359372
O440	D500	-0.004305132269647364
Z380	B373	-0.004308206789343021
Z308	897	-0.004308872187405934
Z368	O109	-0.0043092609797971484
I10	9775	-0.004309610357995238
Z099	598	-0.004310222310575101
Z038	O619	-0.004310722765423418
O991	N832	-0.004311662137677808
H521	8602	-0.004313540765267278
H521	7171	-0.004316726187253882
G439	9764	-0.004318505383774556
Z014	9789	-0.00432015015412686
O469	K029	-0.004321054712337413
O140	B373	-0.004321069551673541
O619	M545	-0.004322465539636208
O410	J060	-0.004322779008464095
O365	causal_A11	-0.00433094248350197
9357	9131	-0.004331696914743726
O345	9789	-0.004331700778444894
O150	K30	-0.0043336748673131475
Z012	A09	-0.004341516271602613
Z368	K529	-0.004341840430390515
N390	9616	-0.004346529750891503
H531	734	-0.004346972523289946
I842	9396	-0.004351145907385172
Z354	O13	-0.004355791675754393
Z301	8602	-0.004356617015686732
N946	H521	-0.0043571522874053725
I500	9659	-0.0043600779934419905
I959	9396	-0.004363565079161403
Z090	Z014	-0.00436767979823915
Z369	N946	-0.004367795326794312
Z300	O365	-0.004371803009164803
O632	K30	-0.004374160757901989
O622	H522	-0.004375369786085378
L209	697	-0.00437584653988232
O149	D259	-0.0043773821159781
B373	598	-0.004381316449775287
I500	8905	-0.004383670332102175
N390	897	-0.004385562264541044
9775	897	-0.004389112795930022
9783	8878	-0.004389871062878527
O140	K029	-0.004390506626564916
Z320	O150	-0.004391771555659273
H663	9396	-0.004395033009112152
O365	K029	-0.004395943595557224
A09	897	-0.004400748756361336
E780	897	-0.004402789128497785
Z719	O610	-0.004404737333846874
O619	9716	-0.004406484595437332
Z320	O991	-0.004407479968412761
Z090	9929	-0.00440768881314403
O622	I849	-0.00441299910508597
Z309	O991	-0.004413712334559513
O632	9929	-0.004414281917433847
Z038	N390	-0.00441475963473647
K297	causal_A03	-0.004415426625995213
Z355	8876	-0.004416792412901055
I959	9764	-0.004416974135417864
O411	K297	-0.004417891171666448
O140	J40	-0.0044180816700809394
J459	9616	-0.004419191384381679
H521	9059	-0.004422039286760698
Z308	O622	-0.004423037002009037
O479	J459	-0.004426173941857976
Z012	7534	-0.00442773974693278
Z369	J680	-0.004430041896381032
O150	9904	-0.004432364817724915
K30	8749	-0.00443337315456119
Z380	9616	-0.004434302678751458
G439	A09	-0.004436583443789105
O141	H531	-0.00443968132755355
N920	9929	-0.004444148479313721
K089	9059	-0.004446312862836899
O140	9616	-0.004447541918235681
9789	8879	-0.004453839871540289
O13	H669	-0.0044544295421217305
O479	O140	-0.00445456927104531
Z000	O268	-0.004454817114880969
Z308	O440	-0.004460221900730704
Z349	Z308	-0.004460430067832739
O991	O149	-0.004460704271180383
G439	7534	-0.004461151850213523
8749	7534	-0.004462581637667413
Z018	9904	-0.004464652362030275
9616	9139	-0.004464822673400487
Z354	734	-0.004465955089044373
Z380	O13	-0.004467117718699813
N832	K297	-0.004468260937451022
R53	897	-0.004469038721065681
J180	734	-0.004478300654359916
Z368	Z012	-0.004478490396798901
E780	5794	-0.0044824060166924135
O235	K297	-0.0044841249168781185
Z354	9904	-0.004484980035996642
Z038	J459	-0.004488561878123727
J459	9918	-0.004489404566094154
Z380	O469	-0.004490804142339617
O619	O345	-0.004491415953283539
O619	7171	-0.004491718118229774
O600	D259	-0.0044939318332599155
O600	K30	-0.004494330802865865
O13	9394	-0.004495761226745083
M545	697	-0.004497411319638869
N390	8879	-0.004497887767182227
Z355	Z301	-0.00450040186861995
Z380	Z038	-0.004503910382832675
O622	9775	-0.004505403608638837
Z000	O342	-0.0045119010687579755
Z368	G439	-0.004512285468833326
N390	9716	-0.004512832622671631
Z368	8749	-0.004513731644462061
Z349	8879	-0.004514225050373844
Z354	O149	-0.004516017113305393
O622	E780	-0.0045194422996019945
O342	G439	-0.004525042973328318
O13	M069	-0.004526190900927052
R202	9918	-0.004526357170254782
R12	9059	-0.0045275023922409586
Z369	O860	-0.004527511296478754
Z301	L209	-0.0045290721730544
K290	697	-0.004531765311462815
O619	N946	-0.004533783016157924
R53	9918	-0.004535091852980011
O632	734	-0.004537681119835459
O440	9775	-0.00454328097137371
K297	causal_A10	-0.004543888011797871
I10	B373	-0.004545057428914516
N390	H521	-0.004546466275543055
D259	causal_A06	-0.0045470965329178865
Z000	8879	-0.004548645260068494
J060	9789	-0.004549869433638936
Z000	9764	-0.004559348763888791
H663	9929	-0.004559452840445412
O610	N390	-0.004561779205887584
I959	7534	-0.004562873166870746
O109	9659	-0.004572021950550053
H527	9659	-0.004572511681086935
I219	8878	-0.004573157836919788
O141	J180	-0.004573810321514918
Z090	O600	-0.004573845249281617
Z368	O441	-0.0045740153732434854
O610	O268	-0.004576908058798604
causal_A06	9789	-0.004577593355495223
I10	598	-0.0045806141699630465
H669	9904	-0.004586543401376416
R53	O622	-0.004587447194293045
O441	causal_A11	-0.004591066741429347
N390	8602	-0.00459672866072997
H527	8905	-0.004597253496326436
N390	7171	-0.004600123208566618
O410	H531	-0.00460427657176159
O268	6909	-0.004605024418860502
O632	9059	-0.004605416950033132
Z368	causal_A06	-0.004612751164319365
O140	9716	-0.004617709623446205
Z354	9764	-0.004617726084645333
O149	H669	-0.004618283320166211
Z360	O610	-0.004625593465720897
K529	8905	-0.004631514163395642
O262	9396	-0.004631796383344362
A09	6909	-0.004632012016857052
O632	O141	-0.004634457206761015
Z355	O991	-0.004640179687846325
Z349	J060	-0.004643907552861511
O13	N390	-0.004644078140225049
O410	L209	-0.004647151663373349
Z301	8876	-0.004647591177003453
Z000	9659	-0.0046492853445085636
9775	8878	-0.004650264830642794
O342	J680	-0.004651298269572119
O321	9131	-0.004651609257708542
O610	K029	-0.004652667648985246
O321	O150	-0.0046549321765884735
Z300	6909	-0.00465554204677988
K297	D500	-0.0046567982079572705
J40	I10	-0.004657784719886935
N832	causal_A11	-0.004658534541329335
M069	9904	-0.004660433129250322
O149	9394	-0.00466113536841773
H522	5794	-0.004664874053718855
Q501	9059	-0.004665840947571921
O619	L209	-0.00466607544698062
Z360	9929	-0.004668449063920157
Z368	O268	-0.004668698608823615
Z099	O622	-0.004674445705573835
J459	7171	-0.004677024204480441
I10	9616	-0.004678085643862155
O410	H527	-0.004678344221956396
K029	6909	-0.0046812494070519375
O13	H522	-0.004683799372936772
O479	I10	-0.004685477268037803
H663	734	-0.00468691022863249
Z380	8602	-0.004689554053876307
O441	J40	-0.0046927546049014696
Z380	7171	-0.004693017150540789
Z360	8879	-0.0046936609251772765
O363	N390	-0.004696184653023321
O365	J060	-0.004701211523986994
O140	8602	-0.004703555382551136
Z301	J459	-0.0047043391608245656
O140	7171	-0.004707028818780468
Z360	O622	-0.004709785640819743
Z099	5794	-0.004713633615267079
O321	causal_A03	-0.004716258780518641
O991	697	-0.004717463739051734
O411	O321	-0.00471889124079265
Z354	9918	-0.00471974251971599
Z014	K291	-0.0047197978171534686
9139	8602	-0.004721830868311974
H669	9764	-0.00472229551368178
Z014	O610	-0.00472454096951177
N832	K029	-0.004728452331026763
O365	causal_A06	-0.004729857625345626
causal_A06	897	-0.004730172024054271
Z380	N946	-0.0047369672120144745
O149	D500	-0.004738300554120184
Z018	7534	-0.004748635586069057
Z012	9659	-0.004751570279798987
O441	8749	-0.004752669961534804
L209	9659	-0.004754577939098168
J398	5794	-0.0047570511276540444
O363	A09	-0.004757410694428428
D259	9789	-0.004757558428490184
Z320	causal_A11	-0.004762060898404972
9616	897	-0.004764385606657661
O619	O365	-0.004765515829244905
O150	J459	-0.004765758399765976
9764	9394	-0.004766112668488841
O345	6909	-0.004766273679324702
Z368	9929	-0.004766934530899443
Z360	O600	-0.004767674857738292
N946	9139	-0.004769570357210091
K073	9059	-0.004769940394991942
Z710	9659	-0.004771529978413902
O440	O149	-0.004772144070936557
7171	598	-0.004772656988434182
Z369	O632	-0.004773735787486303
O363	J459	-0.0047746915234920095
L209	8905	-0.004775548985037966
Z038	5794	-0.004777421457235862
K297	9131	-0.00478520384830375
Z719	7534	-0.004786842101411163
O141	H663	-0.004786868956382006
G439	9659	-0.004787426036017362
O619	8876	-0.00478817962047409
9659	8749	-0.004788960393480018
Z380	O363	-0.004791018440050509
O109	9357	-0.004792563841391311
Z710	8905	-0.0047973486796832575
M069	9764	-0.004798372223287725
B909	5794	-0.00480057362673694
Z368	Z018	-0.00480306433655837
O262	9929	-0.004805073621214079
O363	O140	-0.004805322705028784
O441	H527	-0.004809721054476758
G439	8905	-0.004813330750688387
O345	N832	-0.004814333937272464
8905	8749	-0.0048148734105511615
O342	J180	-0.004814978917974311
Z000	O600	-0.004815573159375803
J069	8876	-0.004816892358768512
O150	H521	-0.0048171441984794965
N946	598	-0.004817352876241135
Z320	O619	-0.004821150740550902
Z014	598	-0.004821579270561766
H522	9904	-0.0048227161085695695
O363	9139	-0.004823993603851659
Z360	causal_A06	-0.004824078027894522
O365	O13	-0.00482813472163628
K529	9357	-0.004828797222866707
O469	D259	-0.004832063608688956
O619	K290	-0.004832335562645563
Z309	K029	-0.004840367290008924
O311	9918	-0.004841111254325344
O441	K529	-0.004845565119179157
O149	H522	-0.004856090395960683
O321	N920	-0.004858525416731568
Z369	9783	-0.0048593338610289725
I10	causal_A11	-0.004862606225517787
I849	9904	-0.0048641927223718445
O469	9789	-0.004864471670736949
O479	9059	-0.004865443835255166
O622	J40	-0.00486939614999685
O610	O149	-0.004870576731768375
O610	8879	-0.004870744810732509
O363	598	-0.004872321345975057
Z000	causal_A06	-0.004872542982278942
Z380	L209	-0.004875188407211438
Z308	9904	-0.004875256913411712
H669	7534	-0.004878279750971009
O321	J060	-0.004879381064155898
O140	L209	-0.0048897439735735015
O622	9616	-0.0048906193810012814
N946	9659	-0.004894175597650572
A09	9394	-0.0048964293608726546
I959	9659	-0.0048965869200437205
Z719	697	-0.0048977977575923376
O985	O321	-0.00489793838761443
O622	O479	-0.004898346819787552
Z320	Z014	-0.004908199745216762
L209	9139	-0.0049087428880162775
Z308	O149	-0.004908994795067407
O440	J40	-0.004910333633134019
R53	O13	-0.004910826591218936
O410	I842	-0.004914763778705193
Z320	O345	-0.004921322615774427
Z305	9396	-0.004922150445127742
I959	8905	-0.004923082303193802
O619	N832	-0.004927191157308092
Z309	O345	-0.004928281577521491
Z349	B379	-0.004931073495698447
O440	9616	-0.00493173528989506
Z368	H669	-0.004934194479863924
O262	734	-0.004939397224333123
A09	9789	-0.004939836993430949
Z000	O440	-0.004944161032664342
O365	K291	-0.00494493242715373
I10	8602	-0.004947369876409204
O365	9789	-0.004948778599302829
L209	598	-0.0049579196655780014
M545	9929	-0.004961050778577822
O410	H663	-0.0049643357173411095
H522	9764	-0.00496545844008886
9904	9775	-0.004966044842221564
N760	9396	-0.004969649002661526
O441	H521	-0.004971860493241979
O610	J060	-0.004975763290225753
O600	6909	-0.00497794441788887
Z368	9394	-0.004979977799183838
J40	9396	-0.004980393994279099
Z012	9357	-0.004980773093199346
E780	9904	-0.004981518876264382
Z719	9659	-0.004995575718436783
O619	O469	-0.004997552575560177
Z012	O441	-0.004998068722510621
K291	causal_A06	-0.005001056527257862
Z380	8876	-0.005002764752217957
Z090	O365	-0.005003224319275926
Z099	O13	-0.0050039578218344675
Z355	O268	-0.005005866335153434
O610	causal_A06	-0.005006082330064891
I849	9764	-0.0050081626751023135
Z360	D259	-0.005013733483716071
O149	E780	-0.0050159921147558805
Z719	8905	-0.0050165118645294614
O140	8876	-0.005017701215847601
O321	I959	-0.005018077562348975
G439	9357	-0.005018358433466809
Z308	9764	-0.005019554343086836
O140	M545	-0.005025585265947255
O469	O365	-0.005026278360329331
O600	N832	-0.005028139037190013
M545	8878	-0.005028892845551715
K290	J459	-0.005031693840937949
O235	9396	-0.005036662052284509
causal_A06	6909	-0.005036835146484846
O342	O109	-0.005041650370162134
O365	A09	-0.005044349889274689
O262	O141	-0.005044740795760199
Z360	9789	-0.00504735998349234
K297	I500	-0.005048893844810872
Z380	K290	-0.005048899569339329
O363	I10	-0.005054412431385747
O149	9929	-0.00505457260635744
R53	9904	-0.005056476723732907
M545	9396	-0.005059055588417055
Z305	K30	-0.005059879155786302
Z355	Z300	-0.005060781243289038
O622	K290	-0.005061822175622779
O140	K290	-0.005063973775003227
Z000	D259	-0.0050641038059250024
Z719	Z301	-0.005069300152800154
O622	9716	-0.005077739703291815
O120	5794	-0.005086068292413849
N832	causal_A06	-0.005087623584733473
N946	897	-0.005089580039787425
K529	9918	-0.005089664888535288
O342	J060	-0.005093826445027658
M545	598	-0.0050956549372979205
causal_A11	697	-0.005096982804776236
Z000	9789	-0.005098068133311954
K30	causal_A03	-0.005098272475712183
O411	K30	-0.005101118163464575
O342	9783	-0.00510203102086511
Z360	Z090	-0.005102890281060932
I10	6909	-0.005117183640974864
Z354	9659	-0.005119137321880103
O440	9716	-0.005120428750778251
K297	9139	-0.005122910520798948
Z360	O469	-0.005126403566602365
H522	7534	-0.005129474699849977
I959	9357	-0.0051327849413508285
O149	734	-0.005133023089176496
O150	N390	-0.0051333941198073085
K290	598	-0.0051345786815684274
H811	9396	-0.005140351276308258
Z300	697	-0.005145070581862592
K529	9059	-0.005146935377570763
Z309	O600	-0.005147147104676752
O985	9396	-0.005150548397728394
O441	I959	-0.005150608428594977
O991	N390	-0.005151755155341687
Z099	9904	-0.00515237013213132
Z308	A09	-0.0051568007249551675
Z369	N920	-0.005165902986998951
O13	A09	-0.00516613940951255
H531	5794	-0.00516669725389098
Z355	Z014	-0.005167335739436591
O622	8602	-0.005172137674356652
K029	697	-0.005173481061620094
I849	7534	-0.005173589517383878
O321	D500	-0.005176006488571367
Z368	H522	-0.005188268619390688
Z368	O622	-0.005193021474544105
J060	9059	-0.005198160538473352
Z368	L209	-0.005198649498852351
Z320	causal_A06	-0.0052006855640469056
R53	9764	-0.005206137881583211
Z309	causal_A06	-0.005208039557005945
B379	9059	-0.005209696248204586
O13	J40	-0.0052126507584349035
O149	N946	-0.005214618454023747
Z360	O365	-0.005215250078306316
O268	H521	-0.005215364936342294
O440	8602	-0.0052156203347055825
O440	7171	-0.005219471915715367
H521	causal_A11	-0.005223298557049905
O622	N946	-0.005224429934689252
O235	9929	-0.005225085466487095
K291	9789	-0.005232529914499142
H669	9659	-0.005235061319343742
Z380	O150	-0.005237056824881074
B373	9904	-0.005237354917841287
L209	897	-0.005238090216165953
K529	734	-0.005238116911785725
R53	O321	-0.005239883761418778
O479	O13	-0.005243642225582573
Z305	734	-0.0052490339026561575
causal_A11	9904	-0.00525044970102798
Z014	697	-0.005253399785824659
I959	5794	-0.005258809331899985
H669	8905	-0.005263388184083743
H522	9929	-0.005263746821341133
Z099	O410	-0.005264222203575684
Z369	O440	-0.005266234015125081
9789	6909	-0.005269964543448213
O365	N832	-0.005270506866390287
O991	O140	-0.005271480541738588
Z300	H521	-0.005272578067353273
Z301	causal_A11	-0.005275459908691533
Z300	O622	-0.005277010073001809
O109	9396	-0.005277036881076196
9659	9394	-0.005283636316722839
O991	9139	-0.0052919626791151485
O109	K297	-0.005294321229864198
causal_A10	9929	-0.005294723865158998
K297	H527	-0.0052948883292257614
Z090	O610	-0.00529541369783202
O321	K290	-0.0052969135562452585
E780	7534	-0.005298378438068817
J060	H521	-0.005303991980193109
Z099	9764	-0.005304869534740364
O141	H669	-0.0053078999542090395
O469	K291	-0.005314473329388839
N390	J459	-0.005314474390247588
Z038	O13	-0.005317552564693398
M069	9659	-0.005319398743509076
O610	O469	-0.005319814099865858
N832	9789	-0.0053231037193426515
Z368	Z349	-0.005325173522596762
Z301	Z300	-0.005325231538255787
O150	598	-0.005325928939168147
causal_A11	8905	-0.0053274381370573085
O441	9139	-0.005330469915165778
H811	9929	-0.005332653743236127
K290	9357	-0.0053344426855411785
O441	E780	-0.005337729041060143
Z018	9357	-0.0053417494496609454
Z368	9775	-0.005342461392585199
O985	9929	-0.005343232342777789
Z320	Z000	-0.005346197399987604
O342	B909	-0.005347892649537805
M069	8905	-0.005348181957209809
Z309	O622	-0.005350037642592456
O469	6909	-0.005352494198894936
Z301	K029	-0.005354636845798571
O632	8878	-0.005355433973784172
Z368	E780	-0.005359108328320764
Z305	O141	-0.005360981161134139
R69	O342	-0.005364717755786175
J40	9904	-0.005367252689416528
O235	734	-0.005371150305821289
K291	9357	-0.005372604509639135
O622	L209	-0.005376874931130907
R53	7534	-0.005378104130699573
Z014	H521	-0.005383591935049176
9904	9616	-0.005390645824875107
B373	9764	-0.005392369692739602
O321	I500	-0.005392885432024245
O632	5794	-0.005393368477791924
Z368	J060	-0.0053983751404623375
O479	9904	-0.005399163332032814
K291	598	-0.0053998549738328485
D500	8905	-0.00540017002427408
O149	J40	-0.0054043952932352896
Z320	D259	-0.005405147097542615
O469	N832	-0.005406465554569422
Z710	O321	-0.005407093933815498
Z309	D259	-0.005412790207904526
8879	697	-0.005415969490051174
O440	L209	-0.005422078837343939
K290	897	-0.005424732180076008
O619	O268	-0.005426785985851289
O13	9716	-0.005435680914048898
Z090	O140	-0.005436260317085034
O479	O149	-0.005436526764728094
Z369	E780	-0.0054371548320002105
Z301	Z014	-0.005437354022155188
O140	8879	-0.005440738792041265
Z355	J060	-0.0054421031897946065
N920	734	-0.005448401800724614
Z369	J398	-0.005448730132169705
Z309	9789	-0.005449093132521146
Z349	Z090	-0.005456050615660055
Z719	Z380	-0.005456701150542814
H521	7534	-0.005461388302267636
Z719	9357	-0.0054687555105870835
Z355	causal_A06	-0.005475263799292215
Z099	7534	-0.005480097032875561
Z305	J069	-0.005485001662202776
O235	O141	-0.005485701966702865
O985	734	-0.005492599923208477
Z719	9139	-0.005494258011680798
O440	J060	-0.0054955358022682295
Z320	Z090	-0.0055012642138543046
O600	697	-0.005501373443800168
Z368	K297	-0.005502105533317107
O441	H669	-0.005506641952004816
I959	8878	-0.0055105847405924665
Z038	O149	-0.005513155855612559
O619	K029	-0.005516613239756056
K30	9131	-0.005525235755685606
O622	M545	-0.005526249140401173
Z320	O469	-0.005526613141460063
J069	causal_A03	-0.005526620724078862
O411	J069	-0.005529705501679646
J060	697	-0.005532743598122697
H522	8905	-0.005534413339125752
Z309	O469	-0.00553442801002399
9394	9357	-0.005538504547122007
O345	7534	-0.005539890961440371
O13	7171	-0.005540821922250814
Z368	Z099	-0.005542909777451631
O440	A09	-0.005543568475426506
Z012	K30	-0.005543797227864667
O991	I10	-0.005544734124513437
K297	8749	-0.005545532141875988
Z349	O311	-0.0055476120370602875
O410	N760	-0.005549251909835582
Z719	598	-0.005549300597992712
H521	8879	-0.005550190515838515
O619	H521	-0.00555040480191795
I849	9659	-0.0055519690848226345
O268	9357	-0.005564365499579523
Z308	9659	-0.0055645977058695565
O141	N920	-0.005564601020628365
causal_A06	697	-0.005566456510851518
G439	9396	-0.00556806672684824
Z000	K291	-0.005569679290943451
B373	7534	-0.005570487447383566
H663	5794	-0.005570738273095936
O13	causal_A06	-0.005571454862625535
O440	M545	-0.005572708850005892
Z000	O610	-0.005575276530182897
M069	9357	-0.005575992055996268
I849	8905	-0.005582010734348441
O469	9357	-0.005584651028218509
O149	N832	-0.005587036508499528
Z308	8905	-0.005594707688737613
O441	M069	-0.005595354570578523
Z368	O140	-0.005596000780078033
O141	H811	-0.005598635527528675
O321	J459	-0.005600618714801247
O410	causal_A03	-0.005601918466848739
Z301	8879	-0.0056056163039549895
O140	N832	-0.0056066717796174415
9789	9357	-0.00560903893536406
Z360	N832	-0.0056097310744779375
O235	J069	-0.005612607748731447
O440	K290	-0.0056152766252635855
Z320	O365	-0.005622395748644563
J069	7171	-0.005622482155230745
D500	9357	-0.005630194596451894
Z309	O365	-0.005630346057958555
Z368	B373	-0.005634336244791134
O149	9716	-0.005635629492330501
O600	H521	-0.005637710989284289
O321	A09	-0.005654454153318574
Z000	N832	-0.005666089068514067
O440	O410	-0.0056697185141796015
Z380	O268	-0.005669990643593699
N946	7534	-0.005670343476325613
I500	9396	-0.005671022218506597
Z012	O141	-0.005682026907845354
E780	9659	-0.005685884662685655
O268	O140	-0.0056869192047374305
J069	causal_A10	-0.0056874109301500286
Z355	D259	-0.005690520195573563
Z301	O600	-0.005694010781868248
O140	causal_A11	-0.005695570154481338
9904	8602	-0.005700947096449274
A09	9616	-0.005701953105536629
9904	7171	-0.005705157076879243
O150	9929	-0.005712727763483244
Z018	K30	-0.0057165980902341524
E780	8905	-0.0057166509280556065
O342	J398	-0.005720864413468299
O610	K291	-0.00572232470477201
Z301	J060	-0.005726479400622379
Z355	9789	-0.005728685821394616
B909	9059	-0.005731568322320013
Z380	Z300	-0.005732191068939877
O141	K529	-0.005732690788937402
9616	7534	-0.00573352873194892
O321	8876	-0.00573371911759767
Z300	O140	-0.005749305338294357
O345	N390	-0.005752368550439073
O410	O150	-0.0057546743998713136
O13	L209	-0.005755902852105855
O610	6909	-0.005763263429544629
Z380	K029	-0.005763843559565395
Z320	O321	-0.005765037723603255
N920	5794	-0.005770023129548752
H522	9357	-0.005770156112939652
O410	N920	-0.005770901157120028
Z380	Z090	-0.005774267758913483
O141	B373	-0.005774278149057444
causal_A11	598	-0.005774981149964642
O619	8879	-0.00577518476227614
O469	N390	-0.005778171930209946
O109	5794	-0.0057799803415473725
Z369	H669	-0.0057805256972381786
O440	734	-0.005781609260842166
B909	9921	-0.0057825934027186275
D259	697	-0.0057852980886253045
Z368	Z300	-0.00579304048781875
Z369	Z305	-0.005793947918175168
Z320	K30	-0.005797206760752642
O342	H663	-0.005797241731736749
Z368	9616	-0.005799246304751933
K297	6909	-0.00580105812574413
K029	9139	-0.005803514391142246
K290	9396	-0.005804596524347647
O410	H811	-0.005806197447827101
O13	causal_A11	-0.005808065809677508
Z380	J069	-0.005811713246290654
Z099	9918	-0.005812145105248707
Z309	8878	-0.005814394167250152
I849	9357	-0.0058197809573744316
O600	A09	-0.005826780808656897
Z719	9929	-0.005829963116339911
Z014	J459	-0.005832936511400209
Z308	9357	-0.005833018748699648
I849	734	-0.005839175163198069
O441	I849	-0.0058399900237738975
Z369	D500	-0.0058412383391970805
O410	D259	-0.005852448954545835
Z380	Z014	-0.00585288206541759
Z308	O441	-0.005853273783059451
Z038	O141	-0.005859171963569028
O149	8879	-0.005861041717240486
O311	9059	-0.0058610713552595724
K029	598	-0.005861655170291472
Z719	897	-0.005862889907374741
O622	O365	-0.005864101101949915
Z349	D500	-0.005865964766168524
Z349	9775	-0.005867164909857669
Z014	O140	-0.0058703566748572866
Z012	O321	-0.005877113707531986
Z719	O321	-0.005878847030168899
Z099	9659	-0.005880893566494234
I500	9929	-0.005883177284178164
O345	O140	-0.005886052028506595
Z090	697	-0.005888175246133172
Z014	9139	-0.005893165722690284
Z012	O410	-0.005893854734960527
O619	J060	-0.005899703936685339
Z320	O342	-0.005900465122413988
O342	I959	-0.005900498314422508
H521	9764	-0.005912237151999351
Z099	8905	-0.005912715023109987
O469	697	-0.00591530699660477
O600	N390	-0.0059171200168871224
A09	598	-0.005919874812481376
O321	G439	-0.005921462910838712
O321	8749	-0.0059233607241342716
J180	8878	-0.005924286926857118
L209	9904	-0.005926617088812716
N946	9764	-0.005929027940975365
I10	734	-0.005935090459384688
O619	causal_A06	-0.005935652865171178
9775	9357	-0.005941642294166133
Z320	K291	-0.005944770685483809
H527	9396	-0.0059473283223005725
K297	9716	-0.005950932394173514
Z309	O610	-0.0059591594812120185
E780	9357	-0.0059601562580853095
O13	K290	-0.005960995351110846
O441	9775	-0.005962274521477068
M069	734	-0.005962957204350983
I849	9929	-0.005967046489623114
O149	L209	-0.005967630620928188
O345	598	-0.005968118834534613
Z380	O141	-0.005977143573971629
O268	I10	-0.005981707554123988
O321	L209	-0.0059859195639115235
Z360	I10	-0.005990248887739618
Z000	O149	-0.005991558643518404
K529	9396	-0.005991650314932745
Z309	6909	-0.005995767136749169
O363	9764	-0.005996681193993855
Z719	O622	-0.0060182288708430206
Z360	Z349	-0.006022268942629745
J459	8905	-0.0060225665970322344
Z301	9789	-0.006028037360685302
A09	8602	-0.00603017413072164
Z360	Z355	-0.00603715211321949
Z349	8602	-0.006042925336751686
I500	734	-0.0060476387748578
R53	9357	-0.006049839845537175
M545	5794	-0.006055995997163757
Z309	N832	-0.00605622487262986
Z320	7534	-0.006062900494299829
8602	7534	-0.006063567342129657
R53	O441	-0.006070847786553297
O410	9131	-0.006071060415265695
Z349	J680	-0.006077260624511302
9904	8876	-0.006081707740356463
G439	5794	-0.0060877658166169375
O268	897	-0.006092056354570037
Z301	Z090	-0.006094356923692069
Z369	J180	-0.006096728363437273
L209	9764	-0.006102032585435868
O600	J459	-0.006108265757663519
K297	9394	-0.006118358184866551
O149	8876	-0.00612379453489385
O120	9921	-0.006126489715666124
O149	J459	-0.006127750052259098
O149	M545	-0.006133416531265037
8879	598	-0.006136399299709268
Z368	7171	-0.006137596898566313
Z360	697	-0.00613770329970946
K290	9904	-0.006137792423172319
9659	9616	-0.0061528604385349015
O141	M069	-0.0061559560787273525
J40	8905	-0.006159308201013586
O479	9659	-0.006162582285324157
Z380	J060	-0.006164102695049321
O365	H521	-0.006166962629773414
O109	9929	-0.0061691592954681174
Z014	I10	-0.006174653727817402
Z012	9396	-0.0061802244524270175
O149	K290	-0.006180267336421154
J459	causal_A06	-0.006180528561499932
O140	J060	-0.006182506497817155
causal_A11	5794	-0.0061843576230709825
Z368	causal_A11	-0.006189581499562164
K029	897	-0.0061928955427016505
Z368	N946	-0.00619507543581758
O991	O13	-0.0062052594264627
O619	9789	-0.006210383947830931
Z380	O365	-0.006213627594470868
causal_A06	9357	-0.0062154073531372565
K529	9929	-0.006215800197789673
K529	5794	-0.00621661090274449
H531	9921	-0.0062236123799463495
O600	598	-0.006233163648721539
Z305	5794	-0.0062388636931139845
Z320	O149	-0.0062416014018409766
J060	9396	-0.006244006972955056
O622	O268	-0.00625346714934044
Z355	K291	-0.006258634045169139
Z355	O610	-0.006264923648270479
Z368	O363	-0.006265764427309203
J060	598	-0.006268706646760316
N832	9929	-0.006269056976490169
M545	9764	-0.006271552297921211
Z090	O619	-0.006278709660654907
causal_A03	5794	-0.006286202904654188
O411	5794	-0.0062897116560116624
Z360	H521	-0.006289810661858072
N760	5794	-0.006299068481558994
Z369	I959	-0.00630278649275209
Z355	6909	-0.006303409640728935
L209	7534	-0.006303591529825863
O345	897	-0.006305375436637195
Z349	A09	-0.006305632231838675
H527	9918	-0.0063091278710564695
Z380	Z355	-0.006310571939299551
K290	9764	-0.006319458268965901
Z710	9921	-0.006325611740470023
J459	9059	-0.006331405195119577
Z380	H521	-0.0063315144103902555
Z354	O321	-0.006331749369903885
H527	734	-0.006342294560490553
Z360	Z301	-0.006352622508073755
Z368	7534	-0.006356773244982627
O622	K029	-0.006356978100911198
Z369	Z099	-0.006376578673941272
O440	O140	-0.006382346537114167
H663	9918	-0.006383318776707822
N390	734	-0.006385784391229942
O991	9904	-0.00638930112311219
Z349	M069	-0.006393055820203053
697	6909	-0.0064083954529340495
O440	K029	-0.006410421829018812
Z012	9929	-0.00641142896441964
M069	9396	-0.006421996529937036
H527	9921	-0.006433139897842956
Z380	D259	-0.006445476987570369
9616	9357	-0.006449657673959611
Z305	9921	-0.0064542506357248095
Z014	O622	-0.0064551792102941295
G439	9929	-0.006459810156417801
O140	D259	-0.006464720873195708
8876	7534	-0.006468547035255783
O441	9616	-0.006472053973963167
O141	H527	-0.0064775580207156284
M545	7534	-0.006478710723106067
Z368	Z090	-0.006496479538491462
O410	N832	-0.006503370543480639
O140	9789	-0.006508078968637344
K291	H521	-0.006520561749607798
O440	O345	-0.006526852594276778
O985	5794	-0.006528359861506856
O321	9394	-0.006535214590992709
causal_A11	7534	-0.006535696867963765
Z090	J459	-0.006537738184563201
